anio,mes,origen,destino,producto,toneladas,precio
2017,Diciembre,Valle del Cauca,Japón,Café,164.5,542.97
2017,Diciembre,Cundinamarca,Otros,Café,119.5,420.19
2017,Diciembre,Caldas,Otros,Café,68.11,224.65
2017,Diciembre,Valle del Cauca,Otros,Café,251.32,844.3
2017,Diciembre,Caldas,México,Café,165.89,2049.48
2017,Diciembre,Cauca,México,Café,17.55,69.63
2017,Diciembre,Risaralda,México,Café,19.23,61.34
2017,Diciembre,Huila,Noruega,Café,319.06,1064.5
2017,Diciembre,Antioquia,Nueva Zelandia,Café,32.87,111.44999999999999
2017,Diciembre,Caldas,Nueva Zelandia,Café,19.29,64.55
2017,Diciembre,Nariño,Países Bajos,Café,229.66,887.28
2017,Diciembre,Risaralda,Países Bajos,Café,76.72,268.09
2017,Diciembre,Caldas,Perú,Café,3.62,49.19
2017,Diciembre,Cundinamarca,Perú,Café,56.18,505.24
2017,Diciembre,Antioquia,Polonia,Café,38.14,121.22
2017,Diciembre,Caldas,Polonia,Café,107.80000000000001,1092.44
2017,Diciembre,Caldas,Portugal,Café,43.42,143.09
2017,Diciembre,Quindío,Portugal,Café,19.19,59.36
2017,Diciembre,Antioquia,Reino Unido,Café,649.7400000000001,2066.94
2017,Diciembre,Caldas,Reino Unido,Café,340.16,1316.2
2017,Diciembre,Cauca,Reino Unido,Café,77.9,313.05
2017,Diciembre,Cundinamarca,Reino Unido,Café,38.21,124.69
2017,Diciembre,Huila,Reino Unido,Café,302.35,1058.09
2017,Diciembre,Quindío,Reino Unido,Café,387.66999999999996,1324.13
2017,Diciembre,Risaralda,Reino Unido,Café,210.23,675.89
2017,Diciembre,Valle del Cauca,Reino Unido,Café,19.18,63.96
2017,Diciembre,Caldas,República Dominicana,Café,4.2,67.12
2017,Diciembre,Cauca,Rumania,Café,39.92,131.13
2017,Diciembre,Huila,Rumania,Café,19.27,63.73
2017,Diciembre,Caldas,Rusia   ,Café,21.1,209.56
2017,Diciembre,Cauca,Rusia   ,Café,20.96,66.67
2017,Diciembre,Cundinamarca,Rusia   ,Café,19.99,80.47
2017,Diciembre,Huila,Rusia   ,Café,76.95,207.3
2017,Diciembre,Risaralda,Rusia   ,Café,206.15,669.56
2017,Diciembre,Tolima,Singapur,Café,19.97,69.87
2017,Diciembre,Caldas,Suecia,Café,43.64,224.41
2017,Diciembre,Huila,Suecia,Café,104.9,367.59
2017,Diciembre,Valle del Cauca,Suecia,Café,62.91,201.53
2017,Diciembre,Antioquia,Ecuador,Café,39.24,573.1
2017,Diciembre,Bogotá,Ecuador,Café,13.71,307.77
2017,Diciembre,Santander,Alemania,Café,105.08,324.63
2017,Diciembre,Bogotá,Argentina,Café,20,89.71
2017,Diciembre,Cundinamarca,Argentina,Café,19.18,63.12
2017,Diciembre,Risaralda,Argentina,Café,19.96,64.61
2017,Diciembre,Santander,Argentina,Café,19.94,64.58
2017,Diciembre,Caldas,Australia,Café,8.42,72.14
2017,Diciembre,Cundinamarca,Australia,Café,74.1,410.18
2017,Diciembre,Bogotá,Bélgica,Café,6.78,40.07
2017,Diciembre,Santander,Bélgica,Café,79.66,252.12
2017,Diciembre,Antioquia,Bolivia,Café,7.680000000000001,73.31
2017,Diciembre,Santander,Canadá,Café,249.93,788.59
2017,Diciembre,Antioquia,Costa Rica,Café,16.74,68.78999999999999
2017,Diciembre,Antioquia,Cuba,Café,1.79,16.97
2017,Diciembre,Antioquia,Chile,Café,11.67,156.32
2017,Diciembre,Antioquia,El Salvador,Café,3.1399999999999997,33.15
2017,Diciembre,Caldas,España,Café,161.49,752.82
2017,Diciembre,Cauca,España,Café,19.34,84.91
2017,Diciembre,Santander,España,Café,183.56,598.21
2017,Diciembre,Tolima,España,Café,61.88,203.38
2017,Diciembre,Bogotá,Otros,Café,19.2,61.73
2017,Diciembre,Bogotá,Finlandia,Café,345.99,1103.95
2017,Diciembre,Caldas,Finlandia,Café,6.7,72.49
2017,Diciembre,Bogotá,Francia,Café,59.66,190.7
2017,Diciembre,Caldas,Francia,Café,92.09,363.11
2017,Diciembre,Cundinamarca,Francia,Café,7.6,61.72
2017,Diciembre,Risaralda,Francia,Café,19.19,60.36
2017,Diciembre,Santander,Francia,Café,124.7,401.02
2017,Diciembre,Huila,Grecia,Café,57.65,193.98
2017,Diciembre,Antioquia,Guatemala,Café,14.219999999999999,126.87
2017,Diciembre,Antioquia,Otros,Café,31.159999999999997,304.51000000000005
2017,Diciembre,Antioquia,Israel,Café,76.69,471.93
2017,Diciembre,Huila,Israel,Café,38.49,120.83
2017,Diciembre,Santander,Israel,Café,19.3,64.41
2017,Diciembre,Antioquia,Italia,Café,101.74,329.05
2017,Diciembre,Bogotá,Italia,Café,60.76,192.93
2017,Diciembre,Cundinamarca,Italia,Café,100.53,330.27
2017,Diciembre,Santander,Italia,Café,81.02,274.57
2017,Diciembre,Tolima,Italia,Café,20.99,66.87
2017,Diciembre,Santander,Japón,Café,34.92,119.72
2017,Diciembre,Santander,Otros,Café,20.05,78.16
2017,Diciembre,Antioquia,México,Café,6.44,209.47
2017,Diciembre,Bogotá,México,Café,35.730000000000004,1032.21
2017,Diciembre,Quindío,Noruega,Café,1.69,8.24
2017,Diciembre,Cundinamarca,Nueva Zelandia,Café,5.62,34.95
2017,Diciembre,Antioquia,Países Bajos,Café,20.98,76.81
2017,Diciembre,Cundinamarca,Países Bajos,Café,42.5,160.08
2017,Diciembre,Antioquia,Panamá,Café,17.56,110.83000000000001
2017,Diciembre,Antioquia,Perú,Café,2.7800000000000002,34.65
2017,Diciembre,Huila,Polonia,Café,21.01,70.16
2017,Diciembre,Antioquia,Portugal,Café,41.98,129.56
2017,Diciembre,Cauca,Portugal,Café,19.31,60.25
2017,Diciembre,Santander,Portugal,Café,19.23,56.81
2017,Diciembre,Tolima,Portugal,Café,19.24,61.01
2017,Diciembre,Antioquia,Puerto Rico,Café,2.67,36.4
2017,Diciembre,Cundinamarca,Puerto Rico,Café,4.14,35.05
2017,Diciembre,Santander,Reino Unido,Café,38.4,117.42
2017,Diciembre,Cundinamarca,República Dominicana,Café,1.03,8.76
2017,Diciembre,Santander,Rusia   ,Café,38.65,149.31
2017,Diciembre,Antioquia,Suecia,Café,41.93,135.42
2017,Diciembre,Cauca,Suecia,Café,83.66,255.89
2017,Diciembre,Santander,Suecia,Café,42.15,137.98
2017,Diciembre,Antioquia,Trinidad y Tobago,Café,5.279999999999999,50
2017,Diciembre,Bolívar,Uruguay,Café,0.57,11.47
2017,Noviembre,Bogotá,Alemania,Café,0.24000000000000002,2.37
2017,Noviembre,Caldas,Alemania,Café,1104.35,4879.41
2017,Noviembre,Bogotá,Canadá,Café,154.56,511.67
2017,Noviembre,Bogotá,Corea,Café,0.24,2.4
2017,Noviembre,Bogotá,Chile,Café,11.91,348.19
2017,Noviembre,Caldas,Chile,Café,40.11000000000001,149.56
2017,Noviembre,Quindío,Chile,Café,0.06,0.69
2017,Noviembre,Risaralda,Chile,Café,7.48,37.94
2017,Noviembre,Nariño,China,Café,1.1,22.14
2017,Noviembre,Caldas,Taiwán- Provincia de China,Café,100.44,384.32000000000005
2017,Noviembre,Quindío,El Salvador,Café,1.53,18.38
2017,Noviembre,Antioquia,Emiratos Árabes,Café,0.1,1.54
2017,Noviembre,Bogotá,Emiratos Árabes,Café,1.77,21.419999999999998
2017,Noviembre,Quindío,Emiratos Árabes,Café,0.3,3.5
2017,Noviembre,Bogotá,Estados Unidos,Café,199.88000000000002,816.79
2017,Noviembre,Caldas,Estados Unidos,Café,6468.21,22534.1
2017,Noviembre,Quindío,Estados Unidos,Café,1596.8500000000001,5774.17
2017,Noviembre,Bogotá,Francia,Café,5.7,44.08
2017,Noviembre,Bogotá,Italia,Café,63.27,189.51999999999998
2017,Noviembre,Tolima,Japón,Café,42.519999999999996,173.4
2017,Noviembre,Bogotá,Panamá,Café,7.159999999999999,94.01999999999998
2017,Noviembre,Quindío,Perú,Café,1.47,18.52
2017,Noviembre,Bogotá,Rumania,Café,0.14,1.67
2017,Noviembre,Bogotá,Uruguay,Café,0.51,4.0200000000000005
2017,Noviembre,Caldas,Ecuador,Café,47.66,1088.26
2017,Noviembre,Santander,Alemania,Café,166.27999999999997,529.4100000000001
2017,Noviembre,Santander,Australia,Café,39.760000000000005,151.3
2017,Noviembre,Caldas,Bélgica,Café,804.01,3088.8300000000004
2017,Noviembre,Huila,Bélgica,Café,96.86,371.13000000000005
2017,Noviembre,Huila,Canadá,Café,730.51,2487.44
2017,Noviembre,Magdalena,Canadá,Café,57.82,199.8
2017,Noviembre,Santander,Canadá,Café,57.709999999999994,183.49
2017,Noviembre,Antioquia,Estados Unidos,Café,4783.219999999998,18432.039999999997
2017,Noviembre,Cesar,Estados Unidos,Café,75.34,205.85
2017,Noviembre,Huila,Estados Unidos,Café,3654.21,12863.44
2017,Noviembre,Magdalena,Estados Unidos,Café,134.93,502.74
2017,Noviembre,Risaralda,Estados Unidos,Café,3015.95,9870.670000000002
2017,Noviembre,Santander,Estados Unidos,Café,1218.52,4033.1400000000003
2017,Noviembre,Tolima,Estados Unidos,Café,1494.7,6160.250000000001
2017,Noviembre,Valle del Cauca,Estados Unidos,Café,2192.8900000000003,7671.260000000001
2017,Noviembre,Santander,Finlandia,Café,105.01,336.6
2017,Noviembre,Antioquia,Francia,Café,166.8,529.21
2017,Noviembre,Caldas,Japón,Café,1376.2899999999997,4923.129999999999
2017,Noviembre,Magdalena,Japón,Café,17.5,74.83
2017,Noviembre,Quindío,México,Café,19.27,61.04
2017,Noviembre,Caldas,Países Bajos,Café,204.32,921.0799999999999
2017,Noviembre,Huila,Países Bajos,Café,57.67,211.68
2017,Noviembre,Santander,Países Bajos,Café,38.42,133.19
2017,Noviembre,Antioquia,Alemania,Café,650.72,2021.37
2017,Noviembre,Cauca,Alemania,Café,74.09,276.39
2017,Noviembre,Cundinamarca,Alemania,Café,42.03,134.57
2017,Noviembre,Huila,Alemania,Café,763.3,2420.13
2017,Noviembre,Nariño,Alemania,Café,125.86,430.09
2017,Noviembre,Quindío,Alemania,Café,877.63,2596.17
2017,Noviembre,Risaralda,Alemania,Café,109.05,361.97999999999996
2017,Noviembre,Tolima,Alemania,Café,271.21999999999997,985.9499999999999
2017,Noviembre,Valle del Cauca,Alemania,Café,643.82,1980.93
2017,Noviembre,Antioquia,Australia,Café,59.96,208.4
2017,Noviembre,Cauca,Australia,Café,59.5,296.89
2017,Noviembre,Huila,Australia,Café,109.87,420.21
2017,Noviembre,Nariño,Australia,Café,19.18,94.03
2017,Noviembre,Quindío,Australia,Café,116.89,405.98
2017,Noviembre,Risaralda,Australia,Café,200.05,650.4
2017,Noviembre,Valle del Cauca,Australia,Café,61.09,211.61
2017,Noviembre,Antioquia,Bélgica,Café,538.34,1726.05
2017,Noviembre,Bogotá,Bélgica,Café,104.87,319.74
2017,Noviembre,Boyacá,Bélgica,Café,2.42,11.63
2017,Noviembre,Cundinamarca,Bélgica,Café,192.44,779.49
2017,Noviembre,Quindío,Bélgica,Café,176.85999999999999,619.26
2017,Noviembre,Risaralda,Bélgica,Café,78.71,256.38
2017,Noviembre,Valle del Cauca,Bélgica,Café,16.65,121.04
2017,Noviembre,Cundinamarca,Bolivia,Café,2.48,41.99
2017,Noviembre,Antioquia,Canadá,Café,752.31,2479.56
2017,Noviembre,Caldas,Canadá,Café,1197.75,4275.12
2017,Noviembre,Cauca,Canadá,Café,38.39,166.1
2017,Noviembre,Cundinamarca,Canadá,Café,97.28,319.54
2017,Noviembre,Quindío,Canadá,Café,461.83,1532.38
2017,Noviembre,Risaralda,Canadá,Café,210.61,648.55
2017,Noviembre,Tolima,Canadá,Café,171.03,598.66
2017,Noviembre,Valle del Cauca,Canadá,Café,364.97,1324.8700000000001
2017,Noviembre,Antioquia,Corea,Café,448.83,1448.3
2017,Noviembre,Caldas,Corea,Café,401.32,1315.85
2017,Noviembre,Cauca,Corea,Café,23.93,115.76
2017,Noviembre,Cundinamarca,Corea,Café,68.5,217.46
2017,Noviembre,Huila,Corea,Café,341.71,1112.99
2017,Noviembre,Nariño,Corea,Café,19.25,77.87
2017,Noviembre,Quindío,Corea,Café,240.97,816.06
2017,Noviembre,Risaralda,Corea,Café,489.96,1638.69
2017,Noviembre,Tolima,Corea,Café,58.5,196.66
2017,Noviembre,Valle del Cauca,Corea,Café,111.36,394.05
2017,Noviembre,Antioquia,Chile,Café,48.97,216.02
2017,Noviembre,Cundinamarca,Chile,Café,9.669999999999998,67.00999999999999
2017,Noviembre,Valle del Cauca,Chile,Café,6.01,32.849999999999994
2017,Noviembre,Antioquia,China,Café,19.85,193.81
2017,Noviembre,Caldas,China,Café,34.71,262.4
2017,Noviembre,Cauca,China,Café,11.89,53.75
2017,Noviembre,Cundinamarca,China,Café,19.23,68.25
2017,Noviembre,Cauca,Taiwán- Provincia de China,Café,10.22,82.96
2017,Noviembre,Nariño,Taiwán- Provincia de China,Café,10.47,45.99
2017,Noviembre,Quindío,Taiwán- Provincia de China,Café,76.99,246.83
2017,Noviembre,Risaralda,Taiwán- Provincia de China,Café,38.57,135.82
2017,Noviembre,Tolima,Taiwán- Provincia de China,Café,20.01,62.36
2017,Noviembre,Huila,Otros,Café,136.28,451.77
2017,Noviembre,Quindío,Otros,Café,82.24,261.52
2017,Noviembre,Risaralda,Otros,Café,87.42999999999999,307.12
2017,Noviembre,Tolima,Ecuador,Café,6.61,46.26
2017,Noviembre,Bogotá,El Salvador,Café,2.92,99.82
2017,Noviembre,Caldas,España,Café,211.97000000000003,837.99
2017,Noviembre,Huila,España,Café,1013.21,3691.64
2017,Noviembre,Risaralda,España,Café,41.98,142.05
2017,Noviembre,Valle del Cauca,España,Café,83.9,258.96
2017,Noviembre,Cauca,Estados Unidos,Café,809.8900000000001,3026.22
2017,Noviembre,Cundinamarca,Estados Unidos,Café,252.14000000000001,970.84
2017,Noviembre,Nariño,Estados Unidos,Café,1106.71,4026.67
2017,Noviembre,Caldas,Finlandia,Café,518.57,1886.2199999999998
2017,Noviembre,Cundinamarca,Finlandia,Café,59.62,193.61
2017,Noviembre,Huila,Finlandia,Café,279.21999999999997,917.95
2017,Noviembre,Quindío,Finlandia,Café,0.71,5.44
2017,Noviembre,Valle del Cauca,Finlandia,Café,207,695.51
2017,Noviembre,Caldas,Francia,Café,19.91,61.55
2017,Noviembre,Cauca,Francia,Café,20.97,64.75
2017,Noviembre,Huila,Francia,Café,192.37,610.38
2017,Noviembre,Valle del Cauca,Francia,Café,36.14,188.10000000000002
2017,Noviembre,Caldas,Grecia,Café,59.72,182.88
2017,Noviembre,Risaralda,Grecia,Café,19.23,70
2017,Noviembre,Caldas,Guatemala,Café,5.01,60.67
2017,Noviembre,Caldas,Hong Kong,Café,19.23,62.12
2017,Noviembre,Quindío,Hong Kong,Café,2.25,10.23
2017,Noviembre,Valle del Cauca,Hong Kong,Café,19.92,68.06
2017,Noviembre,Antioquia,Otros,Café,101.98,562.29
2017,Noviembre,Cauca,Otros,Café,22.009999999999998,96.85
2017,Noviembre,Antioquia,Israel,Café,57.650000000000006,172.8
2017,Noviembre,Caldas,Israel,Café,287.48,941.47
2017,Noviembre,Risaralda,Israel,Café,250.89000000000001,846.64
2017,Noviembre,Antioquia,Italia,Café,321.86,1095.66
2017,Noviembre,Caldas,Italia,Café,161.61,546.9300000000001
2017,Noviembre,Nariño,Italia,Café,26.45,138.07
2017,Noviembre,Valle del Cauca,Italia,Café,39.269999999999996,145.29
2017,Noviembre,Antioquia,Japón,Café,200.88,1097.77
2017,Noviembre,Cauca,Japón,Café,283.55,919.93
2017,Noviembre,Cundinamarca,Japón,Café,103.14,365.08
2017,Noviembre,Huila,Japón,Café,3177.71,10453.84
2017,Noviembre,Nariño,Japón,Café,191.69,804.56
2017,Noviembre,Quindío,Japón,Café,741.68,2363.88
2017,Noviembre,Risaralda,Japón,Café,410.92,1396.33
2017,Noviembre,Santander,Japón,Café,19.28,60.35
2017,Noviembre,Valle del Cauca,Japón,Café,311.13,1078.48
2017,Noviembre,Caldas,Otros,Café,145.55,634.39
2017,Noviembre,Antioquia,México,Café,19.19,62.18
2017,Noviembre,Caldas,México,Café,211.81,2473.67
2017,Noviembre,Risaralda,México,Café,34.97,107.39
2017,Noviembre,Antioquia,Noruega,Café,199.86,620.82
2017,Noviembre,Caldas,Noruega,Café,119.52,425.26
2017,Noviembre,Huila,Noruega,Café,291.03,919.97
2017,Noviembre,Quindío,Noruega,Café,57.76,197.3
2017,Noviembre,Valle del Cauca,Noruega,Café,10.41,63.63
2017,Noviembre,Antioquia,Nueva Zelandia,Café,39.24,126.83
2017,Noviembre,Cauca,Nueva Zelandia,Café,19.32,98.23
2017,Noviembre,Quindío,Nueva Zelandia,Café,19.34,66.06
2017,Noviembre,Valle del Cauca,Nueva Zelandia,Café,19.25,64.37
2017,Noviembre,Antioquia,Países Bajos,Café,21.02,62.36
2017,Noviembre,Quindío,Países Bajos,Café,103.22999999999999,362.25
2017,Noviembre,Valle del Cauca,Países Bajos,Café,83.23,272.45000000000005
2017,Noviembre,Bogotá,Perú,Café,3.2700000000000005,52.25
2017,Noviembre,Caldas,Perú,Café,15.4,174.02
2017,Noviembre,Valle del Cauca,Perú,Café,54.06,426.69
2017,Noviembre,Caldas,Polonia,Café,46.2,410.95
2017,Noviembre,Caldas,Portugal,Café,19.2,58.72
2017,Noviembre,Nariño,Portugal,Café,43.29,157.49
2017,Noviembre,Antioquia,Reino Unido,Café,747.3100000000001,2557.8599999999997
2017,Noviembre,Caldas,Reino Unido,Café,152.53,824.65
2017,Noviembre,Cauca,Reino Unido,Café,58.36,253.91
2017,Noviembre,Huila,Reino Unido,Café,39.86,153.23000000000002
2017,Noviembre,Nariño,Reino Unido,Café,72.05,243.97
2017,Noviembre,Quindío,Reino Unido,Café,135.03,568.4499999999999
2017,Noviembre,Risaralda,Reino Unido,Café,80.52000000000001,289.7
2017,Noviembre,Tolima,Reino Unido,Café,19.21,80.46
2017,Noviembre,Valle del Cauca,Reino Unido,Café,83.08,250.93
2017,Noviembre,Caldas,Rumania,Café,173.21,584.64
2017,Noviembre,Caldas,Rusia   ,Café,113.49,688.0899999999999
2017,Noviembre,Risaralda,Rusia   ,Café,57.870000000000005,189.08999999999997
2017,Noviembre,Risaralda,Singapur,Café,19.95,67.73
2017,Noviembre,Tolima,Singapur,Café,19.93,64.52
2017,Noviembre,Antioquia,Suecia,Café,102.81,338.7
2017,Noviembre,Caldas,Suecia,Café,211.77,802.0699999999999
2017,Noviembre,Huila,Suecia,Café,125.85,414.57000000000005
2017,Noviembre,Quindío,Suecia,Café,41.98,143.42
2017,Noviembre,Valle del Cauca,Suecia,Café,62.83,206.15
2017,Noviembre,Huila,Ucrania,Café,19.19,47.36
2017,Noviembre,Antioquia,Ecuador,Café,74.89,1016.2700000000001
2017,Noviembre,Bogotá,Ecuador,Café,2.23,50.03
2017,Noviembre,Antioquia,Aruba,Café,3.9000000000000004,46.11
2017,Noviembre,Bolívar,Aruba,Café,5.14,51.71
2017,Noviembre,Cundinamarca,Aruba,Café,5.14,51.71
2017,Noviembre,Antioquia,Argentina,Café,5.11,40.09
2017,Noviembre,Caldas,Argentina,Café,7.01,24
2017,Noviembre,Cundinamarca,Argentina,Café,19.18,65.67
2017,Noviembre,Santander,Argentina,Café,40.1,123.09
2017,Noviembre,Caldas,Australia,Café,24.94,185.24
2017,Noviembre,Antioquia,Barbados,Café,0.79,11.719999999999999
2017,Noviembre,Santander,Bélgica,Café,39.88,124.4
2017,Noviembre,Antioquia,Bolivia,Café,2.09,12.739999999999998
2017,Noviembre,Antioquia,Brasil,Café,22.8,91.5
2017,Noviembre,Antioquia,Costa Rica,Café,13.49,71.87
2017,Noviembre,Antioquia,Curazao,Café,6.3999999999999995,80.67999999999999
2017,Noviembre,Bolívar,Curazao,Café,2.57,25.86
2017,Noviembre,Huila,China,Café,38.45,121.64
2017,Noviembre,Antioquia,El Salvador,Café,4.37,44.07
2017,Noviembre,Antioquia,España,Café,156.24,493.72
2017,Noviembre,Bogotá,España,Café,1,8.29
2017,Noviembre,Bolívar,España,Café,2.77,17.31
2017,Noviembre,Nariño,España,Café,15.03,61.01
2017,Noviembre,Quindío,España,Café,19.19,63.66
2017,Noviembre,Tolima,España,Café,19.2,63.69
2017,Noviembre,Huila,Italia,Café,19.94,68.11
2017,Noviembre,Arauca,Estados Unidos,Café,7,48.97
2017,Noviembre,Antioquia,Finlandia,Café,19.26,67.93
2017,Noviembre,Bogotá,Finlandia,Café,118.99,378.32
2017,Noviembre,Risaralda,Finlandia,Café,41.9,134.08
2017,Noviembre,Cundinamarca,Francia,Café,5.7,46.56
2017,Noviembre,Tolima,Francia,Café,19.24,67.71
2017,Noviembre,Antioquia,Guatemala,Café,8.969999999999999,88.08
2017,Noviembre,Bogotá,Honduras,Café,1.33,26.049999999999997
2017,Noviembre,Santander,Israel,Café,76.88,232.54
2017,Noviembre,Tolima,Israel,Café,77.31,262.61
2017,Noviembre,Cundinamarca,Italia,Café,20.97,63.32
2017,Noviembre,Risaralda,Italia,Café,19.24,68.02
2017,Noviembre,Santander,Italia,Café,58.99,185.72
2017,Noviembre,Tolima,Italia,Café,19.28,68.18
2017,Noviembre,Bogotá,México,Café,8.77,261.34000000000003
2017,Noviembre,Cauca,México,Café,19.21,90.21
2017,Noviembre,Santander,México,Café,19.26,62.95
2017,Noviembre,Tolima,México,Café,4.32,40.35
2017,Noviembre,Bogotá,Nicaragua,Café,3.92,58.54
2017,Noviembre,Risaralda,Países Bajos,Café,38.46,134.31
2017,Noviembre,Tolima,Países Bajos,Café,62.83,200
2017,Noviembre,Antioquia,Panamá,Café,23.57,127.4
2017,Noviembre,Antioquia,Perú,Café,7.0600000000000005,118.8
2017,Noviembre,Antioquia,Polonia,Café,19.16,74.88
2017,Noviembre,Huila,Polonia,Café,20.98,69.33
2017,Noviembre,Risaralda,Polonia,Café,20.98,69.33
2017,Noviembre,Bogotá,Reino Unido,Café,19.27,61.72
2017,Noviembre,Cundinamarca,Reino Unido,Café,19.44,70.19
2017,Noviembre,Santander,Reino Unido,Café,19.71,64.12
2017,Noviembre,Valle del Cauca,República Dominicana,Café,1.03,8.76
2017,Noviembre,Cundinamarca,Rumania,Café,39.85,131.57
2017,Noviembre,Huila,Rumania,Café,21.02,69.45
2017,Noviembre,Antioquia,Rusia   ,Café,19.26,61.8
2017,Noviembre,Cauca,Rusia   ,Café,18.59,79.65
2017,Noviembre,Cundinamarca,Rusia   ,Café,1.4,11.97
2017,Noviembre,Huila,Rusia   ,Café,38.5,93.09
2017,Noviembre,Santander,Rusia   ,Café,38.48,137.21
2017,Noviembre,Bogotá,Suecia,Café,20.66,65.94
2017,Noviembre,Tolima,Suecia,Café,62.98,229.78
2017,Noviembre,Antioquia,Trinidad y Tobago,Café,5.1899999999999995,50.09
2017,Noviembre,Bolívar,Venezuela,Café,4.14,35.05
2017,Noviembre,Bogotá,Curazao,Café,1,0.94
2017,Octubre,Bogotá,Alemania,Café,0.54,10.01
2017,Octubre,Risaralda,Aruba,Café,1.36,10.59
2017,Octubre,Bogotá,Corea,Café,39.19,157.01999999999998
2017,Octubre,Bogotá,China,Café,1.37,24.54
2017,Octubre,Bogotá,Taiwán- Provincia de China,Café,0.2,3.9
2017,Octubre,Bogotá,Otros,Café,43.02,158.57
2017,Octubre,Quindío,El Salvador,Café,1.36,16.63
2017,Octubre,Bogotá,Emiratos Árabes,Café,0.41,1.05
